tarifit,nl,en,gloss,hoofdstuk,les,bron,tags
"sbedd-itent, wi tent-zznuza ɛad kṯaa.","stop ermee, verkoop ze niet meer.'","Stop it, don’t sell them any more.’",,,leesboek,boek p. 163,id:p163-12;context:text
"teqqim tettru, tenn-as:","zij bleef huilen, zij zei:","She kept on crying, she said:",,,leesboek,boek p. 163,id:p163-13;context:text
"‘qa wellah-illa mkur nhaa, mkur ǧiret yetbedda-d ɣari di lmanam,","'ik zweer dat ik elke dag, elke nacht mijn zoon in mijn dromen zie,","‘I swear that every day, every night I see my son in my dreams,",,,leesboek,boek p. 163,id:p163-14;context:text
"yeqqar-ayi: a yemma ynu ɛawn-ayi, a yemma ynu fekk-ayi.’","hij blijft maar zeggen 'o moeder help mij, o moeder verlos mij.'","he keeps on saying ‘o mother help me, o mother relieve me.’",,,leesboek,boek p. 164,id:p164-01;context:text
a nettaa arebbi-lɛalamin a xaneɣ itub.,laten we de Heer smeken om genade met ons te hebben.,Let’s beg the Lord to have mercy on us.,,,leesboek,boek p. 164,id:p164-02;context:text
"a nettaa sid-arebbi-lɛalamin a daneɣ-yesreh,","laten we de Heer smeken om ons te verbeteren,","Let’s beg the Lord to improve us,",,,leesboek,boek p. 164,id:p164-03;context:text
"a daneɣ-yeḥfed, a daneɣ-yessaa.","om ons te behoeden, om ons te beschermen.","to preserve us, to shield us.",,,leesboek,boek p. 164,id:p164-04;context:text
"bismillah a nebda, bismillah a nenteq","in Gods naam zullen wij beginnen, in Gods naam zullen wij spreken,","In God’s name we will begin, in God’s name we will speak,",,,38,boek p. 164,id:p164-05;context:songs-(izran)
bismillah a nekkes zeggw ur nneɣ axeyyeq,in Gods naam zullen wij ons verdriet wegnemen.,In God’s name we will take away our sadnecc.,,,38,boek p. 164,id:p164-06;context:songs-(izran)
bismillah a nebda ɛad waa nebdi zi ca,"in Gods naam zullen wij beginnen, wij zijn nog niet begonnen.","In God’s name we will begin, we still haven’t begun.",,,38,boek p. 164,id:p164-07;context:songs-(izran)
a nexzaa ma ntawy-it-d niɣ waa t-id-ntiwi ca,wij zullen zien of wij er goed in zijn of niet.,We shall see whether we are good at it or whether we are not.,,,38,boek p. 164,id:p164-08;context:songs-(izran)
ad truɣ ad truɣ wi ɣa rqiɣ a t-ssruɣ,"ik zal huilen en huilen, wie ik ook tegenkom, ik zal hem laten huilen.","I will cry and cry, whoever I encounter I will make him cry.",,,38,boek p. 164,id:p164-09;context:songs-(izran)
mami leɛziz inu i ma ɛad a t-ttuɣ?,"mijn liefste, zal ik hem kunnen vergeten?",My sweetheart will I be able to forget him?,,,38,boek p. 164,id:p164-10;context:songs-(izran)
kkiɣ sadu wuatu ḥesbeɣ ṯifray nnes,ik liep onder de vijgenboom door en telde zijn bladeren,I passed under the fig tree and counted its leaves,,,38,boek p. 165,id:p165-01;context:songs-(izran)
mmerqiɣ ak llif min iru wur nnes,"ik ontmoette mijn liefste, zijn hart huilde veel.","I met my sweetheart, his heart wept a lot.",,,38,boek p. 165,id:p165-02;context:songs-(izran)
mařa truḥed Aliman qqbbi waa das-isemmeh,"als je naar Duitsland gaat, moge de Heer je niet vergeven",If you go to Germany may the Lord not forgive you,,,38,boek p. 165,id:p165-03;context:songs-(izran)
tejjid fesqef inu deggw brid iseyyeh,je liet mijn geest verspreid achter over de hele weg.,You left my mind spilled all over the road.,,,38,boek p. 165,id:p165-04;context:songs-(izran)
mařa truḥed Aliman gg-ayi di rbar nnec,"als je naar Duitsland gaat, houd mij in je gedachten","If you go to Germany, keep me in your thoughts",,,38,boek p. 165,id:p165-05;context:songs-(izran)
awi-d arriɣalu ɛemmaa-d řejbub nnec,"breng mij een cadeau, vul je zakken.","Bring me a present, fill your pockets.",,,38,boek p. 165,id:p165-06;context:songs-(izran)
a řeḇḥaa a řeḇḥaa ayaṛṛabu sennej,"o zee, o zee met een boot erop,","O sea, o sea with a boat on it,",,,38,boek p. 165,id:p165-07;context:songs-(izran)
wi ɣa iraḥen Aliman a leɛziz a cem-yejj?,wie kan naar Duitsland gaan en jou achterlaten?,Who can go to Germany and leave you behind?,,,38,boek p. 165,id:p165-08;context:songs-(izran)
a itran ujenna sennej i ṯaddaaṯ trun,"o sterren aan de hemel, huilend boven het huis,","O stars in the sky, crying above the house,",,,38,boek p. 165,id:p165-09;context:songs-(izran)
ruḥ siwdem-as ssram i ten dayi-yettun,ga en doe de groeten aan het meisje dat mij vergeten is.,Go and send my regards to the girl that forgot me.,,,38,boek p. 165,id:p165-10;context:songs-(izran)
iḍes walu walu a ttebriɣ s kukayin,ik kan niet slapen. ik ben verslaafd aan cocaïne,I can’t get no sleep. I’m addicted to cocaine,,,38,boek p. 165,id:p165-11;context:songs-(izran)
min xafi icedden tinni n ccayatin?,wat heeft mij verslaafd gemaakt aan het werk van de duivel?,What got me hooked on the works of the devil?,,,38,boek p. 166,id:p166-01;context:songs-(izran)
"aya ṛalla yemma, a yemma inu qettiɣ","o mijn lieve moeder, ik val af.","O my dear mother, I am losing weight.",,,38,boek p. 166,id:p166-02;context:songs-(izran)
iwḏan ssawaren di ddat inu tesriɣ,mensen praten en in mijn lichaam voel ik het.,People talk and in my body I hear it.,,,38,boek p. 166,id:p166-03;context:songs-(izran)
siḏi ɛri n nnadua a rmaasa n teḥramin,"Sidi Ali van Nador, o haven van meisjes,","Sidi Ali of Nador, o harbour of girls,",,,38,boek p. 166,id:p166-04;context:songs-(izran)
ad isebbaa arebbi ur inu meskin,moge God mijn arme hart van geduld voorzien.,May God provide my poor heart with patience.,,,38,boek p. 166,id:p166-05;context:songs-(izran)
yexs-icem wur inu yexs-icem zi ṯemẓi,"mijn hart houdt van je, het houdt van je sinds de kindertijd","My heart loves you, it loves you since childhood",,,38,boek p. 166,id:p166-06;context:songs-(izran)
"mayemmi dayi-tejjid, tejjid-ayi da wehd-i?","waarom heb je mij verlaten, mij hier alleen achtergelaten?","Why have you left me, left me here alone?",,,38,boek p. 166,id:p166-07;context:songs-(izran)
aya muřay nneɣ a uma inu sseɛḏ nnec,"o onze bruidegom, mijn geliefde broeder, wat heb jij geluk,","O our groom, my beloved brother, how lucky you are,",,,38,boek p. 166,id:p166-08;context:songs-(izran)
wellah illa tiwyed tenni yexs wur nnec,ik zweer dat je met degene getrouwd bent die je hart verlangt.,I swear that you have married the one whom your heart desires.,,,38,boek p. 166,id:p166-09;context:songs-(izran)
aya muřay nneɣ a zzin d arifi,"o onze bruidegom, o Rifse schoonheid,","O our groom, o Riffian beauty,",,,38,boek p. 166,id:p166-10;context:songs-(izran)
zzin am wanita i mani ɣa yiri?,"zo'n schoonheid, zou die ergens anders kunnen bestaan?","A beauty like this, could there be anywhere else?",,,38,boek p. 166,id:p166-11;context:songs-(izran)
awi-d aǧun-nni tuɣa nniɣ nehřa,"geef mij die tamboerijn die ik niet wilde hebben,","Give me that tambourine which I did not want to have,",,,38,boek p. 167,id:p167-01;context:songs-(izran)
amcum-a n wur inu yugi a dayi-yehna,dit vervloekte hart van mij is rusteloos.,This damned heart of mine is restless.,,,38,boek p. 167,id:p167-02;context:songs-(izran)
ṛalla ṯasřiṯ nneɣ mebruk a wecma,"onze bruid, gefeliciteerd o zus,","Our bride, congratulations o sister,",,,38,boek p. 167,id:p167-03;context:songs-(izran)
neccin ntedɛa akidem s řehna,wij bidden dat je vrede vindt.,We pray that you find peace.,,,38,boek p. 167,id:p167-04;context:songs-(izran)
ṛalla ṯasřiṯ nneɣ taqedduḥt n danun,"onze bruid, o blikje Danone (een yoghurtmerk)","Our bride, o can of Danone (a yoghurt mark)",,,38,boek p. 167,id:p167-05;context:songs-(izran)
aabbi yewc-am zzin waa dam-t-yewci s řqanun,God heeft je overvloedig schoonheid gegeven.,God has given you beauty in abundance.,,,38,boek p. 167,id:p167-06;context:songs-(izran)
"a talimaniyyet, ma ammu i yexs wur nnem?","o Duitse vrouw, is dit je hartsverlangen?","O German woman, is this your heart’s desire?",,,38,boek p. 167,id:p167-07;context:songs-(izran)
"sellm-as a d-yaaggweh, char inu aan nnem.","laat hem naar huis gaan, één maand is hij van mij, de rest van het jaar is hij van jou.","Allow him to go home, one month he is mine, the year round he is yours.",,,38,boek p. 167,id:p167-08;context:songs-(izran)
"mayen yuɣin ur inu, ibedd waa ixeddem.","wat is er met mijn hart gebeurd, het staat stil en werkt niet","What happened to my heart, it stands still and doesn’t work",,,38,boek p. 167,id:p167-09;context:songs-(izran)
yenna-ayi wedbib: d lḥubb i dayem.,de dokter vertelde mij: het is dat je verliefd bent.,The doctor told me: It is that you are in love.,,,38,boek p. 167,id:p167-10;context:songs-(izran)
tus-ed tenna-ayi: llif nnem isekkaa.,zij kwam naar mij toe en zei: jouw liefste wordt altijd dronken,She came to me and said: Your sweetheart always gets drunk,,,38,boek p. 167,id:p167-11;context:songs-(izran)
"mařa netta yescaa, necc ad sweɣ kṯaa","als hij dronken wordt, zal ik (nog) meer drinken.","if he gets drunk, I will drink (even) more.",,,38,boek p. 168,id:p168-01;context:songs-(izran)
waa ɣari bu řeɛḏu zeggw ɣarrabu n Mřič,ik heb geen vijand behalve de boot naar Melilla,I have no enemy except for the Melilla boat,,,38,boek p. 168,id:p168-02;context:songs-(izran)
"yiwy-ayi mami ynu, yejj-ayi t tayujic","hij nam mijn liefde weg, en liet mij achter (als) een wees.","It took away my love, and left me (like) an orphan.",,,38,boek p. 168,id:p168-03;context:songs-(izran)
s-salamu slikum,hallo.,Hello.,,,01,boek p. 168,id:p168-04;context:dialogues;les:auto
wa elikum s-salam,hallo.,Hello.,,,01,boek p. 168,id:p168-05;context:dialogues;les:auto
mamec teǧid? mliḥ ca niɣ?,hoe gaat het met je? alles goed?,How are you doing? Everything allright?,,,01,boek p. 168,id:p168-06;context:dialogues;les:auto
"mliḥ, l-hamdu li-lah","het gaat goed met mij, geprezen zij de Heer.","I’m fine, praise the Lord.",,,01,boek p. 168,id:p168-07;context:dialogues;les:auto
la-bas?,gaat het goed met jou?,Are you fine?,,,01,boek p. 168,id:p168-08;context:dialogues;les:auto
"(la-bas), l-hamdu li-lah","(het gaat goed), geprezen zij de Heer.","(I’m fine), praise the Lord.",,,01,boek p. 168,id:p168-09;context:dialogues;les:auto
bi-xir?,alles goed?,Allright?,,,01,boek p. 169,id:p169-01;context:dialogues;les:auto
(bi-xir) l-hamdu li-lah,"goed, geprezen zij de Heer.","Allright, praise the Lord.",,,01,boek p. 169,id:p169-02;context:dialogues;les:auto
sseḥḥet mliḥ?,is je gezondheid goed?,Is your health okay?,,,01,boek p. 169,id:p169-03;context:dialogues;les:auto
l-hamdu li-lah,geprezen zij de Heer.,Praise the Lord.,,,01,boek p. 169,id:p169-04;context:dialogues;les:auto
familya marra mliḥ?,gaat het goed met je familie?,Is your family doing well?,,,36,boek p. 169,id:p169-05;context:dialogues;les:auto
"marra mliḥ, l-hamdu li-lah, barek llahu fik","het gaat goed met hen allemaal, geprezen zij de Heer, dank je.","They are all fine, praise the Lord, thank you.",,,36,boek p. 169,id:p169-06;context:dialogues;les:auto
min ttɛawaded?,wat ben je aan het doen? (lett. 'wat vertel je'),What are you up to? (lit. ‘what are you telling’),,,36,boek p. 169,id:p169-07;context:dialogues;les:auto
"iwa, qa ttwarid...","nou, je weet wel...","Well, you see...",,,36,boek p. 169,id:p169-08;context:dialogues;les:auto
"waxxa, ad uyuaɣ řexxu, ɣari ca n ccɣeṛ","oké, ik ga nu, ik moet iets doen.","Okay, I’m leaving now, I have to do something.",,,36,boek p. 169,id:p169-09;context:dialogues;les:auto
"waxxa, d Wenni netta, b-eslama","goed, dat is prima, doei.","Allright, that’s fine, bye bye.",,,36,boek p. 169,id:p169-10;context:dialogues;les:auto
"d Wenni netta, b-eslama","dat is prima, doei.","That’s fine, bye bye.",,,36,boek p. 169,id:p169-11;context:dialogues;les:auto
tessawared tmazixt?,spreek je Berber?,Do you speak Berber?,,,36,boek p. 169,id:p169-12;context:dialogues;les:auto
"wah, ssawareɣ tmazixt","ja, ik spreek Berber.","Yes, I speak Berber.",,,36,boek p. 170,id:p170-01;context:dialogues;les:auto
"mliḥ, mani teɣrid tmazixt?","goed, waar heb je Berber geleerd?","Good, where did you learn Berber?",,,36,boek p. 170,id:p170-02;context:dialogues;les:auto
ɣrix-t di ljamiɛa,ik heb het geleerd aan de universiteit.,I learned it at University.,,,36,boek p. 170,id:p170-03;context:dialogues;les:auto
"mliḥ, mamec das-qqaan?","goed, hoe heet je? (lett. 'hoe noemen ze je')","Good, what is your name? (lit. ‘what do they call you’)",,,36,boek p. 170,id:p170-04;context:dialogues;les:auto
"mliḥ, mamec dam-qqaan?","goed, hoe heet je? (lett. 'hoe noemen ze je')","Good, what is your name? (lit. ‘what do they call you’)",,,36,boek p. 170,id:p170-05;context:dialogues;les:auto
(necc) qqaan-ayi Patrik (Mariya),"(ik), ik heet Patrick (Maria). (lett. 'ze noemen mij Patrick')","(Me), my name is Patrick (Maria). (lit. ‘they call me Patrick’)",,,36,boek p. 170,id:p170-06;context:dialogues;les:auto
"waxxa, necc qqaan-ayi Mimun (Fatima)","oké, ik heet Mimoun (Fatima).","Okay, my name is Mimoun (Fatima).",,,36,boek p. 170,id:p170-07;context:dialogues;les:auto
manis cekk?,waar kom je vandaan?,Where are you from?,,,36,boek p. 170,id:p170-08;context:dialogues;les:auto
manis cemm?,waar kom je vandaan?,Where are you from?,,,36,boek p. 170,id:p170-09;context:dialogues;les:auto
"necc zi Hulanḏa, maca zeddɣeɣ di tanja řexxu, i cekk (cemm)?","ik kom uit Nederland, maar ik woon nu in Tanger, en jij?","I’m from the Netherlands, but I live in Tanger now, what about you?",,,36,boek p. 170,id:p170-10;context:dialogues;les:auto
"necc zeddɣeɣ ḏaniṯa, di nnadua",ik woon hier in Nador.,I live here in Nador.,,,36,boek p. 170,id:p170-11;context:dialogues;les:auto
mecḥař ɣaak men sna?,hoe oud ben je?,How old are you?,,,36,boek p. 170,id:p170-12;context:dialogues;les:auto
mecḥař ɣaam men sna?,hoe oud ben je?,How old are you?,,,36,boek p. 170,id:p170-13;context:dialogues;les:auto
"necc ɣari ṯřaṯa-w-ṯřatin sna, i cekk (cemm)?","ik ben drieëndertig jaar oud, en jij?","I’m thirty-three years old, what about you?",,,36,boek p. 170,id:p170-14;context:dialogues;les:auto
necc ɣari tnayn-u-ɛisrin sna,ik ben tweeëntwintig jaar oud.,I’m twenty-two years old.,,,36,boek p. 171,id:p171-01;context:dialogues;les:auto
"waxxa, ad uyuaɣ a nemzaa ɛad in-caɛ-ellah","oké, ik ga, we zien elkaar wel, als God het wil.","Okay, I’m leaving, we will see each other, God willing.",,,36,boek p. 171,id:p171-02;context:dialogues;les:auto
"waxxa, in-caɛ-ellah. d Wenni netta b-eslama","oké, als God het wil, dat is het dan, doei","Okay, God willing, so that’s it, bye bye",,,36,boek p. 171,id:p171-03;context:dialogues;les:auto
nhar-a řeḥmu niɣ lla?,"het is warm vandaag, niet?",It is hot today isn’t it?,,,36,boek p. 171,id:p171-04;context:dialogues;les:auto
"wah, řeḥmu attas","ja, het is erg warm.","Yes, it is very hot.",,,36,boek p. 171,id:p171-05;context:dialogues;les:auto
ṯfucṯ nhar-a,het is zonnig vandaag.,It is sunny today.,,,36,boek p. 171,id:p171-06;context:dialogues;les:auto
"wah ṯfucṯ, anzaa waa yewti ca","ja, het is zonnig, het heeft (vandaag) niet geregend.","Yes, it is sunny, there hasn’t been raining (today).",,,36,boek p. 171,id:p171-07;context:dialogues;les:auto
"wah, maca iḏennaḏ yewta wenzaa","ja, maar gisteren regende het.","Yes, but yesterday it rained.",,,36,boek p. 171,id:p171-08;context:dialogues;les:auto
in-caɛ-ellah ad yewwet ɛaweḏ,"het zal weer regenen, als God het wil.","It will rain again, God willing.",,,36,boek p. 171,id:p171-09;context:dialogues;les:auto
mařa yexs aṛṛebbi in-caɛ-ellah,als God het wil.,God willing.,,,36,boek p. 171,id:p171-10;context:dialogues;les:auto
in-caɛ-ellah,als God het wil.,God willing.,,,36,boek p. 171,id:p171-11;context:dialogues;les:auto
a nraḥ a necc?,zullen we gaan eten?,Shall we go and eat?,,,36,boek p. 172,id:p172-01;context:dialogues;les:auto
"waxxa, mani ɣa nraḥ?","oké, waar zullen we heen gaan?","Okay, where shall we go?",,,36,boek p. 172,id:p172-02;context:dialogues;les:auto
min texsed a tecced?,wat wil je eten?,What do you want to eat?,,,36,boek p. 172,id:p172-03;context:dialogues;les:auto
xseɣ ad cceɣ iserman,ik zou graag vis eten.,I’d like to eat fish.,,,36,boek p. 172,id:p172-04;context:dialogues;les:auto
"waxxa, a nraḥ ɣaa arristuran umedduker inu.","oké, we gaan naar een restaurant van een vriend van mij.","Okay, we will go to a restaurant of a friend of mine.",,,36,boek p. 172,id:p172-05;context:dialogues;les:auto
waxxa mliḥ,"oké, dat is goed.","Okay, that’s good.",,,36,boek p. 172,id:p172-06;context:dialogues;les:auto
lmakla nnes tiɣra?,is het eten duur?,Is the food expensive?,,,36,boek p. 172,id:p172-07;context:dialogues;les:auto
"lla, kuřci yaaxes","nee, alles is goedkoop.","No, everything is cheap.",,,36,boek p. 172,id:p172-08;context:dialogues;les:auto
b-ism-illah,in de naam van God.,In the name of God.,,,36,boek p. 172,id:p172-09;context:dialogues;les:auto
